352.000,197.000,56.000,100.000
351.720,194.500,56.560,101.000
354.000,193.000,56.000,100.000
355.000,192.000,56.000,100.000
356.277,192.495,55.446,99.010
356.720,191.500,56.560,101.000
356.437,190.995,57.126,102.010
357.000,192.000,56.000,100.000
357.000,192.000,56.000,100.000
355.437,189.995,57.126,102.010
353.863,186.970,58.274,104.060
352.277,184.924,59.445,106.152
352.572,184.449,58.857,105.101
352.277,181.924,59.445,106.152
352.680,178.857,60.640,108.286
353.680,174.857,60.640,108.286
355.277,171.924,59.445,106.152
356.277,168.924,59.445,106.152
358.980,163.393,60.040,107.214
361.377,164.316,61.246,109.369
363.071,173.769,61.859,110.462
366.071,193.769,61.859,110.462
366.377,216.316,61.246,109.369
367.071,240.769,61.859,110.462
366.680,256.857,60.640,108.286
365.680,260.857,60.640,108.286
363.980,245.393,60.040,107.214
363.572,224.449,58.857,105.101
363.277,199.924,59.445,106.152
362.863,183.970,58.274,104.060
360.437,168.995,57.126,102.010
358.437,159.995,57.126,102.010
355.863,160.970,58.274,104.060
348.277,173.924,59.445,106.152
341.572,190.449,58.857,105.101
324.863,205.970,58.274,104.060
306.572,213.449,58.857,105.101
296.277,205.924,59.445,106.152
304.863,201.970,58.274,104.060
326.572,189.449,58.857,105.101
342.152,163.485,57.697,103.030
344.720,135.500,56.560,101.000
331.277,110.495,55.446,99.010
325.552,114.985,54.897,98.030
330.000,141.000,56.000,100.000
337.552,178.985,54.897,98.030
353.277,164.495,55.446,99.010
316.277,164.495,55.446,99.010
292.720,140.500,56.560,101.000
316.152,143.485,57.697,103.030
269.863,138.970,58.274,104.060
274.152,159.485,57.697,103.030
291.152,165.485,57.697,103.030
289.437,149.995,57.126,102.010
267.152,202.485,57.697,103.030
249.437,239.995,57.126,102.010
333.863,261.970,58.274,104.060
339.152,247.485,57.697,103.030
346.572,222.449,58.857,105.101
351.980,164.393,60.040,107.214
351.572,142.449,58.857,105.101
336.152,137.485,57.697,103.030
321.152,170.485,57.697,103.030
312.437,222.995,57.126,102.010
309.152,261.485,57.697,103.030
311.437,268.995,57.126,102.010
310.720,241.500,56.560,101.000
307.000,190.000,56.000,100.000
305.720,132.500,56.560,101.000
305.152,133.485,57.697,103.030
299.720,168.500,56.560,101.000
291.152,225.485,57.697,103.030
306.437,248.995,57.126,102.010
340.000,247.000,56.000,100.000
350.552,227.985,54.897,98.030
328.552,203.985,54.897,98.030
281.823,162.470,54.353,97.059
287.359,174.427,53.282,95.147
305.884,217.364,52.232,93.272
312.398,247.283,51.203,91.434
321.903,277.184,50.194,89.632
335.398,269.283,51.203,91.434
336.903,236.184,50.194,89.632
