205.000,151.000,17.000,50.000
205.167,150.493,16.665,49.015
201.000,150.000,17.000,50.000
202.829,148.498,17.342,51.005
196.915,149.750,17.170,50.500
199.084,148.248,16.832,49.505
197.000,149.000,17.000,50.000
191.915,148.750,17.170,50.500
191.829,147.498,17.342,51.005
192.000,148.000,17.000,50.000
189.829,145.498,17.342,51.005
189.829,144.498,17.342,51.005
190.000,144.000,17.000,50.000
187.829,143.498,17.342,51.005
185.829,142.498,17.342,51.005
186.000,145.000,17.000,50.000
185.167,144.493,16.665,49.015
183.250,141.735,16.500,48.530
184.167,143.493,16.665,49.015
182.250,142.735,16.500,48.530
179.167,138.493,16.665,49.015
178.167,140.493,16.665,49.015
176.084,136.248,16.832,49.505
176.167,136.493,16.665,49.015
174.000,137.000,17.000,50.000
174.829,137.498,17.342,51.005
170.915,133.750,17.170,50.500
171.084,137.248,16.832,49.505
173.915,136.750,17.170,50.500
168.915,131.750,17.170,50.500
168.084,133.248,16.832,49.505
168.000,130.000,17.000,50.000
167.829,127.498,17.342,51.005
166.655,126.985,17.690,52.030
166.829,126.498,17.342,51.005
166.000,126.000,17.000,50.000
166.167,126.493,16.665,49.015
164.000,125.000,17.000,50.000
163.829,125.498,17.342,51.005
163.829,124.498,17.342,51.005
162.655,122.985,17.690,52.030
162.655,122.985,17.690,52.030
160.566,121.725,17.867,52.551
160.742,122.242,17.515,51.515
155.655,118.985,17.690,52.030
157.655,122.985,17.690,52.030
158.742,121.242,17.515,51.515
156.742,123.242,17.515,51.515
153.655,119.985,17.690,52.030
152.829,123.498,17.342,51.005
151.829,121.498,17.342,51.005
152.000,120.000,17.000,50.000
150.084,118.248,16.832,49.505
149.250,115.735,16.500,48.530
149.250,117.735,16.500,48.530
148.250,117.735,16.500,48.530
147.413,118.213,16.175,47.573
146.572,119.682,15.856,46.636
145.728,120.142,15.544,45.717
143.805,119.368,15.390,45.264
141.805,118.368,15.390,45.264
138.650,117.913,15.699,46.174
136.805,116.368,15.390,45.264
136.805,115.368,15.390,45.264
134.957,116.814,15.087,44.372
134.881,115.592,15.238,44.816
131.805,115.368,15.390,45.264
130.650,114.913,15.699,46.174
127.805,114.368,15.390,45.264
125.805,114.368,15.390,45.264
124.728,113.142,15.544,45.717
123.572,109.682,15.856,46.636
122.728,109.142,15.544,45.717
121.572,108.682,15.856,46.636
120.650,107.913,15.699,46.174
119.805,109.368,15.390,45.264
117.805,107.368,15.390,45.264
116.881,106.592,15.238,44.816
115.728,103.142,15.544,45.717
114.881,103.592,15.238,44.816
112.881,105.592,15.238,44.816
110.881,103.592,15.238,44.816
110.728,104.142,15.544,45.717
107.805,104.368,15.390,45.264
105.650,104.913,15.699,46.174
104.728,103.142,15.544,45.717
102.881,103.592,15.238,44.816
100.957,103.814,15.087,44.372
99.957,103.814,15.087,44.372
98.957,101.814,15.087,44.372
96.105,101.251,14.789,43.498
96.179,101.466,14.643,43.067
93.031,100.033,14.937,43.933
92.179,100.466,14.643,43.067
91.105,100.251,14.789,43.498
90.251,100.679,14.498,42.641
87.179,99.466,14.643,43.067
86.323,99.891,14.354,42.219
83.464,98.307,14.072,41.387
82.534,97.511,13.932,40.977
81.534,97.511,13.932,40.977
79.671,97.915,13.658,40.170
79.603,97.714,13.794,40.572
77.671,98.915,13.658,40.170
75.739,99.114,13.523,39.772
74.872,98.506,13.256,38.988
73.003,98.890,12.995,38.220
72.003,96.890,12.995,38.220
69.872,95.506,13.256,38.988
68.003,94.890,12.995,38.220
68.067,96.079,12.866,37.842
66.194,96.452,12.613,37.096
65.318,95.817,12.364,36.365
64.256,95.636,12.488,36.729
62.318,95.817,12.364,36.365
61.256,93.636,12.488,36.729
59.256,93.636,12.488,36.729
58.256,92.636,12.488,36.729
57.256,92.636,12.488,36.729
56.256,92.636,12.488,36.729
