57.000,156.000,198.000,173.000
58.951,157.704,194.099,169.591
56.980,156.856,196.040,171.287
56.010,157.135,199.980,174.730
60.980,159.856,196.040,171.287
64.951,158.704,194.099,169.591
63.000,162.000,198.000,173.000
71.980,163.856,196.040,171.287
71.010,161.135,199.980,174.730
69.000,161.379,204.000,178.242
74.980,164.488,206.040,180.024
67.950,164.588,208.100,181.825
83.859,164.760,212.283,185.479
79.950,166.588,208.100,181.825
96.980,167.488,206.040,180.024
93.950,164.588,208.100,181.825
99.000,168.379,204.000,178.242
110.950,165.588,208.100,181.825
107.859,163.760,212.283,185.479
123.950,166.588,208.100,181.825
120.910,164.679,210.181,183.643
137.980,167.488,206.040,180.024
138.980,167.488,206.040,180.024
156.010,169.261,201.980,176.477
164.000,170.379,204.000,178.242
168.980,176.488,206.040,180.024
178.980,153.488,206.040,180.024
184.980,152.488,206.040,180.024
195.910,137.679,210.181,183.643
203.859,140.760,212.283,185.479
204.725,135.896,216.550,189.208
196.549,117.995,220.902,193.011
225.549,136.995,220.902,193.011
225.444,137.030,223.111,194.941
232.444,133.030,223.111,194.941
243.444,131.030,223.111,194.941
244.444,132.030,223.111,194.941
140.202,153.070,227.596,198.859
129.202,145.070,227.596,198.859
130.915,152.072,232.171,202.856
116.202,134.070,227.596,198.859
123.202,131.070,227.596,198.859
122.329,128.055,225.342,196.890
125.549,124.995,220.902,193.011
126.725,120.896,216.550,189.208
127.797,116.833,214.406,187.334
125.642,134.950,218.715,191.100
128.549,129.995,220.902,193.011
132.549,126.995,220.902,193.011
126.444,122.030,223.111,194.941
125.549,118.995,220.902,193.011
127.725,120.896,216.550,189.208
134.859,117.760,212.283,185.479
134.950,129.588,208.100,181.825
142.000,127.379,204.000,178.242
121.980,144.488,206.040,180.024
124.000,149.379,204.000,178.242
109.980,146.488,206.040,180.024
114.910,137.679,210.181,183.643
121.950,134.588,208.100,181.825
123.859,123.760,212.283,185.479
122.859,135.760,212.283,185.479
117.950,136.588,208.100,181.825
116.910,136.679,210.181,183.643
116.797,130.833,214.406,187.334
116.910,135.679,210.181,183.643
121.910,135.679,210.181,183.643
118.797,133.833,214.406,187.334
118.642,129.950,218.715,191.100
119.642,129.950,218.715,191.100
114.444,132.030,223.111,194.941
117.642,131.950,218.715,191.100
115.549,129.995,220.902,193.011
116.549,129.995,220.902,193.011
118.642,130.950,218.715,191.100
117.549,129.995,220.902,193.011
117.549,129.995,220.902,193.011
116.444,130.030,223.111,194.941
116.549,129.995,220.902,193.011
116.549,129.995,220.902,193.011
118.642,130.950,218.715,191.100
116.549,129.995,220.902,193.011
117.549,129.995,220.902,193.011
117.549,129.995,220.902,193.011
117.549,129.995,220.902,193.011
116.444,129.030,223.111,194.941
116.444,129.030,223.111,194.941
116.444,129.030,223.111,194.941
117.549,129.995,220.902,193.011
115.444,130.030,223.111,194.941
114.329,129.055,225.342,196.890
114.329,129.055,225.342,196.890
115.444,130.030,223.111,194.941
115.444,129.030,223.111,194.941
115.444,129.030,223.111,194.941
116.549,129.995,220.902,193.011
116.549,129.995,220.902,193.011
116.549,129.995,220.902,193.011
117.549,129.995,220.902,193.011
117.549,129.995,220.902,193.011
117.549,129.995,220.902,193.011
117.549,129.995,220.902,193.011
117.549,129.995,220.902,193.011
117.549,129.995,220.902,193.011
117.549,129.995,220.902,193.011
117.549,129.995,220.902,193.011
117.549,129.995,220.902,193.011
117.549,130.995,220.902,193.011
116.444,130.030,223.111,194.941
115.444,130.030,223.111,194.941
116.444,130.030,223.111,194.941
116.444,130.030,223.111,194.941
116.444,130.030,223.111,194.941
116.444,130.030,223.111,194.941
116.444,130.030,223.111,194.941
116.444,130.030,223.111,194.941
116.444,130.030,223.111,194.941
116.444,130.030,223.111,194.941
116.444,130.030,223.111,194.941
116.444,130.030,223.111,194.941
116.444,130.030,223.111,194.941
116.444,130.030,223.111,194.941
116.444,130.030,223.111,194.941
116.444,130.030,223.111,194.941
116.444,130.030,223.111,194.941
116.444,130.030,223.111,194.941
116.444,130.030,223.111,194.941
116.444,131.030,223.111,194.941
117.549,131.995,220.902,193.011
115.329,130.055,225.342,196.890
116.444,131.030,223.111,194.941
116.444,131.030,223.111,194.941
115.329,130.055,225.342,196.890
115.329,130.055,225.342,196.890
116.444,131.030,223.111,194.941
117.549,131.995,220.902,193.011
117.549,131.995,220.902,193.011
117.549,131.995,220.902,193.011
116.444,131.030,223.111,194.941
117.549,131.995,220.902,193.011
116.444,131.030,223.111,194.941
116.444,131.030,223.111,194.941
116.444,131.030,223.111,194.941
116.444,131.030,223.111,194.941
116.444,131.030,223.111,194.941
117.549,131.995,220.902,193.011
117.549,131.995,220.902,193.011
117.549,131.995,220.902,193.011
116.444,131.030,223.111,194.941
116.444,131.030,223.111,194.941
116.444,131.030,223.111,194.941
116.444,131.030,223.111,194.941
117.549,131.995,220.902,193.011
116.444,132.030,223.111,194.941
117.549,132.995,220.902,193.011
117.549,133.995,220.902,193.011
115.444,133.030,223.111,194.941
115.444,133.030,223.111,194.941
115.444,132.030,223.111,194.941
116.549,132.995,220.902,193.011
116.549,133.995,220.902,193.011
114.444,132.030,223.111,194.941
117.642,133.950,218.715,191.100
116.549,133.995,220.902,193.011
114.444,132.030,223.111,194.941
116.642,133.950,218.715,191.100
116.549,132.995,220.902,193.011
116.549,132.995,220.902,193.011
116.549,133.995,220.902,193.011
114.444,133.030,223.111,194.941
115.549,132.995,220.902,193.011
116.642,134.950,218.715,191.100
114.444,133.030,223.111,194.941
116.549,132.995,220.902,193.011
116.549,132.995,220.902,193.011
116.549,132.995,220.902,193.011
116.549,132.995,220.902,193.011
